2016-12-31T02:58:23.504Z,https://www.hotels.com/search.do?q-destination=Brooklyn%2C+NY&q-check-in=2017-01-03&q-check-out=2017-01-05&q-rooms=1&q-room-0-adults=2&q-room-0-children=0&sort-order=DISTANCE_FROM_LANDMARK,3do8XNIx2lnILf-DPKE1-R_9c_c=,src\main\resources\apiCache\hotels\3do8XNIx2lnILf-DPKE1-R_9c_c=.json
2016-12-31T02:58:36.472Z,https://www.hotels.com/search.do?q-destination=Chicago%2C+IL&q-check-in=2017-02-03&q-check-out=2017-02-06&q-rooms=2&q-room-0-adults=2&q-room-0-children=0&q-room-1-adults=1&q-room-1-children=0&sort-order=DISTANCE_FROM_LANDMARK,vjoqK2B4umL1ZZE4nGHykbtg4SA=,src\main\resources\apiCache\hotels\vjoqK2B4umL1ZZE4nGHykbtg4SA=.json
2016-12-31T02:58:34.197Z,https://maps.googleapis.com/maps/api/directions/json?origin=296+6th+St.%2C+Brooklyn%2C+NY&key=AIzaSyBrc16mMFU7w8Hyo7nFD6ny5SjeOapkY9Q&waypoints=optimize%3Atrue%7CNew+York%2C+NY%7CSan+Francisco%2C+CA%7CChicago%2C+IL%7CDenver%2C+CO%7CSan+Antonio%2C+TX%7COrlando%2C+FL%7CMontreal%2C+Canada%7CSeattle%2C+Washington%7CBrooklyn%2C+NY%7CLos+Angeles%2C+CA&destination=296+6th+St.%2C+Brooklyn%2C+NY,xDIGdbmUnW7-r5X4MJtYaQDx6d8=,src\main\resources\apiCache\google\maps\directions\order\xDIGdbmUnW7-r5X4MJtYaQDx6d8=.json
2016-12-31T02:58:39.627Z,https://www.hotels.com/search.do?q-destination=Montreal%2C+Canada&q-check-in=2017-02-06&q-check-out=2017-02-13&q-rooms=2&q-room-0-adults=2&q-room-0-children=0&q-room-1-adults=1&q-room-1-children=0&sort-order=DISTANCE_FROM_LANDMARK,am8EKo6mGSVRby06XFC9DNSJY0Q=,src\main\resources\apiCache\hotels\am8EKo6mGSVRby06XFC9DNSJY0Q=.json
2016-12-31T02:58:38.107Z,https://www.hotels.com/search.do?q-destination=Orlando%2C+FL&q-check-in=2016-12-30&q-check-out=2017-01-05&q-rooms=2&q-room-0-adults=2&q-room-0-children=0&q-room-1-adults=1&q-room-1-children=0&sort-order=DISTANCE_FROM_LANDMARK,USwvvSb64WJnugABHnUopzE55WU=,src\main\resources\apiCache\hotels\USwvvSb64WJnugABHnUopzE55WU=.json
2016-12-31T02:58:36.625Z,https://www.hotels.com/search.do?q-destination=Los+Angeles%2C+CA&q-check-in=2017-01-10&q-check-out=2017-01-20&q-rooms=2&q-room-0-adults=2&q-room-0-children=0&q-room-1-adults=1&q-room-1-children=0&sort-order=DISTANCE_FROM_LANDMARK,StW9ahosuEkawybQNUy1sOlbQa0=,src\main\resources\apiCache\hotels\StW9ahosuEkawybQNUy1sOlbQa0=.json
2016-12-31T02:58:38.158Z,https://www.hotels.com/search.do?q-destination=Brooklyn%2C+NY&q-check-in=2017-02-14&q-check-out=2017-02-23&q-rooms=2&q-room-0-adults=2&q-room-0-children=0&q-room-1-adults=1&q-room-1-children=0&sort-order=DISTANCE_FROM_LANDMARK,9mzfRakUgAB6uuQSMnrfi769lYk=,src\main\resources\apiCache\hotels\9mzfRakUgAB6uuQSMnrfi769lYk=.json
2016-12-31T02:58:36.568Z,https://www.hotels.com/search.do?q-destination=New+York%2C+NY&q-check-in=2017-02-13&q-check-out=2017-02-14&q-rooms=2&q-room-0-adults=2&q-room-0-children=0&q-room-1-adults=1&q-room-1-children=0&sort-order=DISTANCE_FROM_LANDMARK,LCw9AniGqTmc8woXS3EbM9kvcGU=,src\main\resources\apiCache\hotels\LCw9AniGqTmc8woXS3EbM9kvcGU=.json
2016-12-31T02:58:37.710Z,https://www.hotels.com/search.do?q-destination=Denver%2C+CO&q-check-in=2017-01-30&q-check-out=2017-02-03&q-rooms=2&q-room-0-adults=2&q-room-0-children=0&q-room-1-adults=1&q-room-1-children=0&sort-order=DISTANCE_FROM_LANDMARK,srWSh1-LE80cEAoaKljzq8bZAjE=,src\main\resources\apiCache\hotels\srWSh1-LE80cEAoaKljzq8bZAjE=.json
2016-12-31T02:58:38.881Z,https://www.hotels.com/search.do?q-destination=San+Francisco%2C+CA&q-check-in=2017-01-20&q-check-out=2017-01-22&q-rooms=2&q-room-0-adults=2&q-room-0-children=0&q-room-1-adults=1&q-room-1-children=0&sort-order=DISTANCE_FROM_LANDMARK,ZA_IO69wsf5pLkOOghkSkNnCfNI=,src\main\resources\apiCache\hotels\ZA_IO69wsf5pLkOOghkSkNnCfNI=.json
2016-12-31T02:58:35.872Z,https://www.hotels.com/search.do?q-destination=San+Antonio%2C+TX&q-check-in=2017-01-05&q-check-out=2017-01-10&q-rooms=2&q-room-0-adults=2&q-room-0-children=0&q-room-1-adults=1&q-room-1-children=0&sort-order=DISTANCE_FROM_LANDMARK,jtVUvbbXvdMtyydIycMLUG31Xk8=,src\main\resources\apiCache\hotels\jtVUvbbXvdMtyydIycMLUG31Xk8=.json
2016-12-31T02:58:37.913Z,https://www.hotels.com/search.do?q-destination=Seattle%2C+Washington&q-check-in=2017-01-22&q-check-out=2017-01-30&q-rooms=2&q-room-0-adults=2&q-room-0-children=0&q-room-1-adults=1&q-room-1-children=0&sort-order=DISTANCE_FROM_LANDMARK,jG0Y7o7-GJ_hUmZHsT3-8lNiyEI=,src\main\resources\apiCache\hotels\jG0Y7o7-GJ_hUmZHsT3-8lNiyEI=.json
